timestamp,test-class,test-method,time,description,result
2021-05-31 15:51:45.156,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10147,"[1] recordIndex=0, title=T, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-05-31 15:51:52.132,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6492,"[2] recordIndex=1, title=TareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTe, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",Expected value 'TareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTe' in attribute 0 of record 1, but found 'T'
2021-05-31 15:51:59.341,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6691,"[3] recordIndex=2, title=TareaTEST2, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",Expected value 'TareaTEST2' in attribute 0 of record 2, but found 'Tarea 8'
2021-05-31 15:52:06.406,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6674,"[4] recordIndex=3, title=TareaTEST3, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",Expected value 'TareaTEST3' in attribute 0 of record 3, but found 'Tarea 4'
2021-05-31 15:52:13.678,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6764,"[5] recordIndex=4, title=TareaTEST4, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=1.00, description=esto es algo, optionalLink=null",Expected value 'TareaTEST4' in attribute 0 of record 4, but found 'Tarea 1'
2021-05-31 15:52:20.083,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,5954,"[6] recordIndex=5, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=estoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoe…, optionalLink=null",Expected value 'TareaTEST5' in attribute 0 of record 5, but found 'Tarea 2'
2021-05-31 15:52:26.131,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,5653,"[7] recordIndex=6, title=TareaTEST6, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",Expected value 'TareaTEST6' in attribute 0 of record 6, but found 'Tarea 3'
2021-05-31 15:52:32.12,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5551,"[1] recordIndex=0, title=null, start=null, end=null, workload=null, description=null, optionalLink=null",OK
2021-05-31 15:52:38.279,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5776,"[2] recordIndex=0, title=null, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 15:52:44.528,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5861,"[3] recordIndex=0, title=TareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTest, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 15:52:50.774,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5750,"[4] recordIndex=0, title=viagraTEST, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 15:52:56.879,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5715,"[5] recordIndex=0, title=TareaTEST2, start=null, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 15:53:02.975,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5716,"[6] recordIndex=0, title=TareaTEST3, start=2018/07/10 00:00, end=null, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 15:53:09.106,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5773,"[7] recordIndex=0, title=TareaTEST3, start=2018/07/10 00:00, end=2018/07/09 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
