timestamp,test-class,test-method,time,description,result
2021-05-31 18:54:41.441,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9653,"[1] recordIndex=0, title=T, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-05-31 18:54:51.004,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9151,"[2] recordIndex=0, title=TareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTe, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-05-31 18:54:57.98,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6621,"[3] recordIndex=3, title=Tarea4, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",Expected value 'Tarea4' in attribute 0 of record 3, but found 'Tarea 4'
2021-05-31 18:55:05.122,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6727,"[4] recordIndex=4, title=TareaTEST4, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=1.00, description=esto es algo, optionalLink=null",Expected value 'TareaTEST4' in attribute 0 of record 4, but found 'Tarea 1'
2021-05-31 18:55:11.333,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,5791,"[5] recordIndex=5, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=estoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoe…, optionalLink=null",Expected value 'TareaTEST5' in attribute 0 of record 5, but found 'Tarea 2'
2021-05-31 18:55:17.372,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,5667,"[6] recordIndex=6, title=TareaTEST6, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",Expected value 'TareaTEST6' in attribute 0 of record 6, but found 'Tarea 3'
2021-05-31 18:55:23.443,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5687,"[1] recordIndex=0, title=null, start=null, end=null, workload=null, description=null, optionalLink=null",OK
2021-05-31 18:55:29.604,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5718,"[2] recordIndex=1, title=null, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:55:35.833,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5836,"[3] recordIndex=2, title=TareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTest, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:55:41.954,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5762,"[4] recordIndex=3, title=viagraTEST, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
