timestamp,test-class,test-method,time,description,result
2021-05-31 18:38:31.484,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5732,"[4] recordIndex=3, title=viagraTEST, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:38:37.624,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5750,"[5] recordIndex=4, title=TareaTEST2, start=null, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:38:43.777,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5733,"[6] recordIndex=5, title=TareaTEST3, start=2018/07/10 00:00, end=null, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:38:49.974,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5836,"[7] recordIndex=6, title=TareaTEST3, start=2018/07/10 00:00, end=2018/07/09 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:38:56.118,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5740,"[8] recordIndex=7, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=null, description=esto es algo, optionalLink=null",OK
2021-05-31 18:39:02.219,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5742,"[9] recordIndex=8, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=0.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:39:08.295,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5703,"[10] recordIndex=9, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=-1.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:39:14.298,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5626,"[11] recordIndex=10, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=100.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:39:20.413,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5747,"[12] recordIndex=11, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=null, optionalLink=null",OK
2021-05-31 18:39:26.525,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5751,"[13] recordIndex=12, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=esto es nigeria, optionalLink=null",OK
2021-05-31 18:39:33.06,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6102,"[14] recordIndex=13, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=estoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoe…, optionalLink=null",OK
2021-05-31 18:39:39.259,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5815,"[15] recordIndex=14, title=TareaTEST6, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=15.00, description=esto es algo, optionalLink=urlfalsa",OK
