timestamp,test-class,test-method,time,description,result
2021-06-02 13:25:19.761,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9459,"[1] recordIndex=0, title=T, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-06-02 13:25:29.664,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9457,"[2] recordIndex=0, title=TareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTe, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-06-02 13:25:39.305,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9283,"[3] recordIndex=9, title=TareaTEST3, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:25:49.048,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9408,"[4] recordIndex=9, title=TareaTEST4, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=1.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:25:55.728,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6272,"[5] recordIndex=3, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=estoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoe, optionalLink=null",Expected value 'TareaTEST5' in attribute 0 of record 3, but found 'Tarea 4'
2021-06-02 13:26:06.818,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9426,"[6] recordIndex=2, title=TareaTEST6, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-06-02 13:26:12.828,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5634,"[1] recordIndex=0, title=null, start=null, end=null, workload=null, description=null, optionalLink=null",OK
