timestamp,test-class,test-method,time,description,result
2021-05-31 18:40:52.769,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9570,"[1] recordIndex=0, title=T, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-05-31 18:41:02.767,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9585,"[2] recordIndex=0, title=TareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTe, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-05-31 18:41:09.725,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6566,"[3] recordIndex=57, title=TareaTEST3, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",Record index 57 is out of range
2021-05-31 18:41:16.757,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6629,"[4] recordIndex=58, title=TareaTEST4, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=1.00, description=esto es algo, optionalLink=null",Record index 58 is out of range
2021-05-31 18:41:23.279,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,5861,"[5] recordIndex=59, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=estoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoe…, optionalLink=null",Record index 59 is out of range
2021-05-31 18:41:29.402,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,5732,"[6] recordIndex=60, title=TareaTEST6, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",Record index 60 is out of range
2021-05-31 18:41:35.833,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6028,"[1] recordIndex=0, title=null, start=null, end=null, workload=null, description=null, optionalLink=null",OK
2021-05-31 18:41:42.155,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5932,"[2] recordIndex=1, title=null, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:41:48.532,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5939,"[3] recordIndex=2, title=TareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTest, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:41:54.745,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5795,"[4] recordIndex=3, title=viagraTEST, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:42:00.955,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5764,"[5] recordIndex=4, title=TareaTEST2, start=null, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:42:07.068,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5739,"[6] recordIndex=5, title=TareaTEST3, start=2018/07/10 00:00, end=null, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:42:13.521,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6029,"[7] recordIndex=6, title=TareaTEST3, start=2018/07/10 00:00, end=2018/07/09 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
