timestamp,test-class,test-method,time,description,result
2021-06-02 13:15:11.561,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9916,"[1] recordIndex=0, title=T, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-06-02 13:15:21.545,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9573,"[2] recordIndex=0, title=TareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTe, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-06-02 13:15:31.3,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9366,"[3] recordIndex=9, title=TareaTEST3, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:15:41.059,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9406,"[4] recordIndex=9, title=TareaTEST4, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=1.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:15:47.512,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6070,"[5] recordIndex=11, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=estoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgo, optionalLink=null",Expected value 'TareaTEST5' in attribute 0 of record 11, but found 'Tarea 7'
2021-06-02 13:15:57.485,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9571,"[6] recordIndex=2, title=TareaTEST6, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-06-02 13:16:03.629,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5763,"[1] recordIndex=0, title=null, start=null, end=null, workload=null, description=null, optionalLink=null",OK
2021-06-02 13:16:09.717,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5687,"[2] recordIndex=1, title=null, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:16:15.945,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5859,"[3] recordIndex=2, title=TareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTest, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:16:22.152,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5821,"[4] recordIndex=3, title=viagraTEST, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:16:28.315,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5769,"[5] recordIndex=4, title=TareaTEST2, start=null, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:16:34.399,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5679,"[6] recordIndex=5, title=TareaTEST3, start=2018/07/10 00:00, end=null, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:16:40.588,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5770,"[7] recordIndex=6, title=TareaTEST3, start=2018/07/10 00:00, end=2018/07/09 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:16:46.723,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5778,"[8] recordIndex=7, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=null, description=esto es algo, optionalLink=null",OK
2021-06-02 13:16:53.055,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5905,"[9] recordIndex=8, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=0.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:16:59.525,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6069,"[10] recordIndex=9, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=-1.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:17:05.601,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5700,"[11] recordIndex=10, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=100.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:17:11.832,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5847,"[12] recordIndex=11, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=null, optionalLink=null",OK
2021-06-02 13:17:18.105,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5877,"[13] recordIndex=12, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=esto es nigeria, optionalLink=null",OK
