timestamp,test-class,test-method,time,description,result
2021-06-02 13:43:36.429,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6493,"[5] recordIndex=0, title=TareaTEST2, start=null, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:43:43.262,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6465,"[6] recordIndex=0, title=TareaTEST3, start=2018/07/10 00:00, end=null, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:43:50.171,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6574,"[7] recordIndex=0, title=TareaTEST3, start=2018/07/10 00:00, end=2018/07/09 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:43:56.938,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6457,"[8] recordIndex=0, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=null, description=esto es algo, optionalLink=null",OK
2021-06-02 13:44:03.773,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6481,"[9] recordIndex=0, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=0.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:44:10.637,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6508,"[10] recordIndex=0, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=-1.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:44:17.367,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6398,"[11] recordIndex=0, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=100.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:44:24.2,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6504,"[12] recordIndex=0, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=null, optionalLink=null",OK
2021-06-02 13:44:31.095,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6546,"[13] recordIndex=0, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=esto es nigeria, optionalLink=null",OK
2021-06-02 13:44:38.103,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6682,"[14] recordIndex=0, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=estoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoe…, optionalLink=null",OK
2021-06-02 13:44:45.001,acme.testing.manager.task.ManagerTaskUpdateTest,updateNegative,6535,"[15] recordIndex=0, title=TareaTEST6, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=15.00, description=esto es algo, optionalLink=urlfalsa",OK
