timestamp,test-class,test-method,time,description,result
2021-05-31 18:45:20.499,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5860,"[5] recordIndex=4, title=TareaTEST2, start=null, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:45:26.902,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5971,"[6] recordIndex=5, title=TareaTEST3, start=2018/07/10 00:00, end=null, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:45:33.403,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6052,"[7] recordIndex=6, title=TareaTEST3, start=2018/07/10 00:00, end=2018/07/09 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:45:39.851,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5950,"[8] recordIndex=7, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=null, description=esto es algo, optionalLink=null",OK
2021-05-31 18:45:46.173,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5885,"[9] recordIndex=8, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=0.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:45:52.508,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5889,"[10] recordIndex=9, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=-1.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:45:58.9,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5916,"[11] recordIndex=10, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=100.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:46:05.135,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5791,"[12] recordIndex=11, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=null, optionalLink=null",OK
2021-05-31 18:46:11.601,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5975,"[13] recordIndex=12, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=esto es nigeria, optionalLink=null",OK
2021-05-31 18:46:18.176,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6179,"[14] recordIndex=13, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=estoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoe…, optionalLink=null",OK
2021-05-31 18:46:24.476,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5849,"[15] recordIndex=14, title=TareaTEST6, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=15.00, description=esto es algo, optionalLink=urlfalsa",OK
