timestamp,test-class,test-method,time,description,result
2021-06-02 13:32:28.656,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9524,"[1] recordIndex=0, title=T, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-06-02 13:32:38.47,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9399,"[2] recordIndex=0, title=TareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTe, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-06-02 13:32:48.315,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9414,"[3] recordIndex=9, title=TareaTEST3, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:32:58.003,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9361,"[4] recordIndex=9, title=TareaTEST4, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=1.00, description=esto es algo, optionalLink=null",OK
2021-06-02 13:33:07.364,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,8989,"[5] recordIndex=2, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=EsAlgoestoEsAlgEsAlgoestoEsAlgoeoestoEsAlgoestoEsAlgoe, optionalLink=null",OK
2021-06-02 13:33:17.269,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9548,"[6] recordIndex=2, title=TareaTEST6, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-06-02 13:33:23.227,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5604,"[1] recordIndex=0, title=null, start=null, end=null, workload=null, description=null, optionalLink=null",OK
