timestamp,test-class,test-method,time,description,result
2021-05-31 18:52:19.903,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,10139,"[1] recordIndex=0, title=T, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-05-31 18:52:29.832,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,9540,"[2] recordIndex=0, title=TareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTe, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",OK
2021-05-31 18:52:36.862,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6659,"[3] recordIndex=3, title=TareaTEST3, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",Expected value 'TareaTEST3' in attribute 0 of record 3, but found 'Tarea 4'
2021-05-31 18:52:43.909,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6624,"[4] recordIndex=4, title=TareaTEST4, start=2021/11/09 00:00, end=2021/12/18 18:00, workload=1.00, description=esto es algo, optionalLink=null",Expected value 'TareaTEST4' in attribute 0 of record 4, but found 'Tarea 1'
2021-05-31 18:52:50.342,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,6028,"[5] recordIndex=5, title=TareaTEST5, start=2021/07/10 00:00, end=2021/07/10 18:00, workload=15.00, description=estoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoestoEsAlgoe…, optionalLink=null",Expected value 'TareaTEST5' in attribute 0 of record 5, but found 'Tarea 2'
2021-05-31 18:52:56.359,acme.testing.manager.task.ManagerTaskCreateTest,createPositive,5652,"[6] recordIndex=6, title=TareaTEST6, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=15.00, description=esto es algo, optionalLink=http://www.ejemplotest.org",Expected value 'TareaTEST6' in attribute 0 of record 6, but found 'Tarea 3'
2021-05-31 18:53:02.326,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5583,"[1] recordIndex=0, title=null, start=null, end=null, workload=null, description=null, optionalLink=null",OK
2021-05-31 18:53:08.547,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5793,"[2] recordIndex=1, title=null, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:53:14.745,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5776,"[3] recordIndex=2, title=TareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTestTareaTest, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:53:21.16,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5898,"[4] recordIndex=3, title=viagraTEST, start=2021/06/05 00:00, end=2021/08/07 16:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:53:27.911,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6349,"[5] recordIndex=4, title=TareaTEST2, start=null, end=2021/12/18 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:53:34.111,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5824,"[6] recordIndex=5, title=TareaTEST3, start=2018/07/10 00:00, end=null, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:53:40.269,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5767,"[7] recordIndex=6, title=TareaTEST3, start=2018/07/10 00:00, end=2018/07/09 18:00, workload=15.00, description=esto es algo, optionalLink=null",OK
2021-05-31 18:53:46.383,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,5703,"[8] recordIndex=7, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=null, description=esto es algo, optionalLink=null",OK
2021-05-31 18:53:53.042,acme.testing.manager.task.ManagerTaskCreateTest,createNegative,6267,"[9] recordIndex=8, title=TareaTEST4, start=2021/07/10 00:00, end=2018/07/10 18:00, workload=0.00, description=esto es algo, optionalLink=null",OK
